simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
1530.0,39,inbound,3A,3A,1.0007,0.00,6,—,DELAY_START,"jIdx=6"
1535.0,40,dwell,EG-C,2B,0.0862,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1535.0,43,inbound,2B,2B,0.9298,0.00,5,—,DELAY_START,"jIdx=5"
1540.0,42,inbound,1A,1A,0.9434,0.00,5,—,DELAY_START,"jIdx=5"
1545.0,27,outbound,EG-A,3A,1.0000,0.00,8,1560.0,DELAY_START,"jIdx=8"
1550.0,50,inbound,3A,3A,0.0000,0.00,0,—,SPAWN,"route=3A"
1550.0,38,outbound,EG-C,2A,0.0868,0.00,0,—,OUTBOUND_START,""
1550.0,38,outbound,EG-C,2A,0.0868,0.00,0,—,DELAY_START,"jIdx=0"
1550.0,41,dwell,EG-A,2A,0.0755,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1550.0,50,inbound,3A,3A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1555.0,43,inbound,2B,2B,1.0015,0.00,6,—,DELAY_START,"jIdx=6"
1560.0,51,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1560.0,52,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1560.0,51,inbound,2A,2A,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1560.0,52,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1565.0,42,inbound,1A,1A,1.0004,0.00,6,—,DELAY_START,"jIdx=6"
1575.0,39,dwell,EG-E,3A,0.1027,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
1580.0,40,outbound,EG-C,2B,0.0862,0.00,0,—,OUTBOUND_START,""
1580.0,40,outbound,EG-C,2B,0.0862,0.00,0,—,DELAY_START,"jIdx=0"
1585.0,44,inbound,2A,2A,1.0006,0.00,5,—,DELAY_START,"jIdx=5"
1595.0,41,outbound,EG-A,2A,0.0755,0.00,0,—,OUTBOUND_START,""
1595.0,41,outbound,EG-A,2A,0.0755,0.00,0,—,DELAY_START,"jIdx=0"
1595.0,43,dwell,EG-E,2B,0.0874,0.00,0,—,DWELL_START,"onSite=1/98 onStreet=0/22"
1595.0,46,inbound,2B,2B,1.0007,0.00,6,—,DELAY_START,"jIdx=6"
1600.0,48,inbound,2B,2B,0.6184,0.00,3,1599.0,DELAY_START,"jIdx=3"
1605.0,53,inbound,2B,2B,0.0000,0.00,0,—,SPAWN,"route=2B"
1605.0,53,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0"
1615.0,54,inbound,2A,2A,0.0000,0.00,0,—,SPAWN,"route=2A"
1615.0,42,dwell,EG-B,1A,0.1138,0.00,0,—,DWELL_START,"onSite=2/98 onStreet=0/22"
