simTime,id,state,routeId,corridorId,pos,v_ms,jIdx,holdUntil,event,detail
5390.0,602,inbound,2A,2A,0.0965,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,603,inbound,2B-RR2,2B,0.1957,0.00,1,—,DELAY_START,"jIdx=1 holdAt=none"
5390.0,605,inbound,2A-RR1,2A,0.0884,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,610,inbound,2A-RR1,2A,0.0884,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,616,inbound,2A-RR1,2A,0.0884,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,622,inbound,2A-RR1,2A,0.0884,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,629,inbound,2A-RR1,2A,0.0884,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,633,inbound,2A-RR1,2A,0.0884,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,635,inbound,2A-RR1,2A,0.0884,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,640,inbound,2B-RR3,2B,0.1671,0.60,1,—,DELAY_END,"delayedFor=105.0s"
5390.0,650,inbound,2B-RR3,2B,0.1477,0.60,1,—,DELAY_END,"delayedFor=105.0s"
5390.0,709,inbound,2A-RR1,2A,0.0479,0.60,0,—,DELAY_END,"delayedFor=60.0s"
5390.0,729,inbound,3A-RR2,3A,0.4464,0.60,2,—,DELAY_END,"delayedFor=115.0s"
5390.0,741,inbound,2B-RR2,2B,0.0438,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,746,inbound,3A,3A,0.4861,0.60,2,—,DELAY_END,"delayedFor=115.0s"
5390.0,748,inbound,2A,2A,0.0278,0.60,0,—,DELAY_END,"delayedFor=60.0s"
5390.0,750,inbound,2A,2A,0.0278,0.60,0,—,DELAY_END,"delayedFor=60.0s"
5390.0,755,inbound,2B,2B,0.0326,0.60,0,—,DELAY_END,"delayedFor=5.0s"
5390.0,758,inbound,2B,2B,0.0326,0.60,0,—,DELAY_END,"delayedFor=5.0s"
5390.0,765,inbound,2A,2A,0.0147,0.60,0,—,DELAY_END,"delayedFor=60.0s"
5390.0,769,inbound,3A-RR1,3A,0.4823,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5390.0,782,inbound,1A-RR6,1A,0.0000,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,783,inbound,2B,2B,0.0000,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5390.0,320,outbound,EG-A,2A,1.0004,0.00,7,—,EGRESS_COMPLETE,"route=EG-A"
5390.0,361,outbound,EG-B,3A,1.0012,0.00,7,—,EGRESS_COMPLETE,"route=EG-B"
5395.0,329,outbound,EG-B,2A,0.0393,0.00,0,—,OUTBOUND_START,""
5395.0,329,outbound,EG-B,2A,0.0393,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,338,inbound,2B,2B,0.9337,3.10,5,—,DELAY_END,"delayedFor=5.0s"
5395.0,338,inbound,2B,2B,0.9337,3.10,5,—,JUNCTION_PASS,"J6(none)"
5395.0,358,inbound,2B,2B,0.8014,0.53,5,—,DELAY_END,"delayedFor=35.0s"
5395.0,368,outbound,EG-A,1A,0.5370,6.52,3,—,DELAY_END,"delayedFor=5.0s"
5395.0,368,outbound,EG-A,1A,0.5370,6.52,3,—,JUNCTION_PASS,"J16(stop)"
5395.0,395,outbound,EG-B,3A,0.0045,3.09,0,—,DELAY_END,"delayedFor=15.0s"
5395.0,404,inbound,2B,2B,0.5801,0.29,3,—,DELAY_START,"jIdx=3 holdAt=none"
5395.0,408,inbound,3A,3A,0.9466,1.52,5,—,DELAY_END,"delayedFor=5.0s"
5395.0,410,inbound,2B,2B,0.5652,0.14,3,—,DELAY_START,"jIdx=3 holdAt=none"
5395.0,412,inbound,2A,2A,0.5499,0.00,2,—,DELAY_START,"jIdx=2 holdAt=none"
5395.0,418,inbound,2A,2A,0.5415,0.60,1,—,DELAY_END,"delayedFor=110.0s"
5395.0,423,inbound,2B-RR2,2B,1.0003,0.00,7,—,DELAY_START,"jIdx=7 holdAt=none"
5395.0,423,inbound,2B-RR2,2B,1.0003,0.00,7,—,JUNCTION_PASS,"J7(critical)"
5395.0,423,inbound,2B-RR2,2B,1.0000,0.00,8,5399.5,AT_J7_WAITING,"hold=4.5s"
5395.0,444,inbound,1A,1A,0.7237,0.51,5,—,DELAY_END,"delayedFor=5.0s"
5395.0,457,inbound,2B-RR1,2B,0.5982,0.63,3,—,DELAY_END,"delayedFor=25.0s"
5395.0,469,inbound,2A-RR2,2A,0.5785,0.17,3,—,DELAY_START,"jIdx=3 holdAt=none"
5395.0,553,inbound,2A-RR2,2A,0.3238,0.60,2,—,DELAY_END,"delayedFor=115.0s"
5395.0,575,inbound,2B-RR1,2B,0.2504,0.20,2,—,DELAY_START,"jIdx=2 holdAt=none"
5395.0,579,inbound,2A-RR1,2A,0.1291,0.60,0,—,DELAY_END,"delayedFor=40.0s"
5395.0,581,inbound,2B-RR1,2B,0.2409,0.62,1,—,DELAY_END,"delayedFor=130.0s"
5395.0,586,inbound,2B-RR1,2B,0.2272,0.60,1,—,DELAY_END,"delayedFor=70.0s"
5395.0,598,inbound,2B-RR2,2B,0.2051,0.60,1,—,DELAY_END,"delayedFor=70.0s"
5395.0,606,inbound,2B-RR2,2B,0.1918,0.60,1,—,DELAY_END,"delayedFor=190.0s"
5395.0,611,inbound,2B,2B,0.2870,0.60,2,—,DELAY_END,"delayedFor=10.0s"
5395.0,617,inbound,2B-RR3,2B,0.2013,0.20,1,—,DELAY_START,"jIdx=1 holdAt=none"
5395.0,624,inbound,2B-RR1,2B,0.1778,0.60,1,—,DELAY_END,"delayedFor=185.0s"
5395.0,630,inbound,2B-RR3,2B,0.1819,0.20,1,—,DELAY_START,"jIdx=1 holdAt=none"
5395.0,640,inbound,2B-RR3,2B,0.1675,0.00,1,—,DELAY_START,"jIdx=1 holdAt=none"
5395.0,647,inbound,2B,2B,0.2499,0.60,1,—,DELAY_END,"delayedFor=40.0s"
5395.0,650,inbound,2B-RR3,2B,0.1484,0.00,1,—,DELAY_START,"jIdx=1 holdAt=none"
5395.0,655,inbound,2B,2B,0.2360,0.60,1,—,DELAY_END,"delayedFor=45.0s"
5395.0,670,inbound,2B-RR1,2B,0.1022,0.60,0,—,DELAY_END,"delayedFor=40.0s"
5395.0,673,inbound,2B-RR3,2B,0.1198,0.60,0,—,DELAY_END,"delayedFor=50.0s"
5395.0,697,inbound,2B-RR2,2B,0.0914,0.60,0,—,DELAY_END,"delayedFor=35.0s"
5395.0,709,inbound,2A-RR1,2A,0.0479,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,748,inbound,2A,2A,0.0280,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,750,inbound,2A,2A,0.0280,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,755,inbound,2B,2B,0.0326,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,758,inbound,2B,2B,0.0326,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,763,inbound,3A,3A,0.4671,0.60,2,—,DELAY_END,"delayedFor=80.0s"
5395.0,765,inbound,2A,2A,0.0152,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,772,inbound,2B,2B,0.0189,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,777,inbound,2B-RR3,2B,0.0101,0.00,0,—,DELAY_START,"jIdx=0 holdAt=none"
5395.0,782,inbound,1A-RR6,1A,0.0091,6.51,0,—,DELAY_END,"delayedFor=5.0s"
5400.0,322,outbound,EG-D,2B,0.4214,11.11,4,—,JUNCTION_PASS,"J5(yield)"
5400.0,329,outbound,EG-B,2A,0.0439,3.09,0,—,DELAY_END,"delayedFor=5.0s"
5400.0,332,dwell,EG-D,2B,0.0591,0.00,0,—,DWELL_START,"onSite=3/98 onStreet=0/22"
5400.0,337,dwell,EG-A,2A,0.0495,0.00,0,—,DWELL_START,"onSite=4/98 onStreet=0/22"
5400.0,344,inbound,2B,2B,0.9210,0.00,5,—,DELAY_START,"jIdx=5 holdAt=none"
5400.0,387,inbound,1A,1A,0.9961,0.05,7,—,DELAY_START,"jIdx=7 holdAt=none"
